"decision_date","company_ID","external_score_ver01","external_score_ver02","external_score_ver03","age","province","juridical_form","industry_sector","gross_margin_ratio","core_income_ratio","cash_asset_ratio","consolidated_liabilities_ratio","revenues","cr_available","region","geo_area","last_statement_age","days_to_default","target"
"2022-03-22",8846622860,8,2,"H",1,"RM","SR","Utility",0.122727272727273,0.0728862973760933,0.112676056338028,0.190909090909091,347,"FALSE","Lazio","Centro",2,1498,0
"2021-07-28",7276997540,10,2,"L",1,"VA","RS","Distribuzione",0.229961682960403,0.0296371270618898,0,0.370582043783666,946,"TRUE","Lombardia","Nord-ovest",2,558,1
"2022-03-29",3652660530,6,2,"F",6,"SA","RS","Altri beni di consumo",0.0534188034188034,0.0415045395590143,0.530133928571429,0.163461538461538,771,"TRUE","Campania","Sud",2,1498,0
"2020-10-21",8664592450,4,1,"G",16,"BG","SR","Servizi",0.10958904109589,0.00802568218298555,0.372159090909091,0.907397260273973,623,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-05-28",7642977270,7,2,"F",3,"MI","SR","Servizi",-0.207547169811321,-3.152466367713,0.16025641025641,0.608695652173913,321,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-06-19",2723676470,6,2,"C",8,"RM","SR","Servizi",0.475713570355533,0.0464464220407168,0.217900905700586,0.530295443164747,8203,"TRUE","Lazio","Centro",2,226,1
"2021-04-29",3523245970,6,1,"E",5,"MI","SR","Servizi",-0.0775716694772344,-0.553475935828877,0.64621409921671,0.541315345699831,1122,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-03-08",973886470,9,2,"N",8,"PG","SR","Distribuzione",0.254937163375224,0.0172166427546628,0.0350515463917526,0.348294434470377,697,"FALSE","Umbria","Centro",3,1498,0
"2021-05-21",7856486350,5,3,"F",2,"RG","RS","Distribuzione",0.206896551724138,0.155172413793103,0.714285714285714,0.724137931034483,58,"TRUE","Sicilia","Isole",2,1498,0
"2022-03-30",6900374310,6,1,"H",5,"MO","SR","Distribuzione",0.0250521920668058,0.0130548302872063,0.472803347280335,0.427974947807933,771,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-07-01",1503792880,6,2,"C",5,"CE","RS","Costruzioni e materiali per costruzioni",1.02824858757062,0.0187353629976581,0.0291060291060291,0.143126177024482,1281,"TRUE","Campania","Sud",2,1498,0
"2021-11-03",9408108840,7,3,"G",3,"PU","RS","Distribuzione",0.05,0.0980392156862745,0.275,0.458333333333333,164,"TRUE","Marche","Centro",1,1498,0
"2020-12-02",4191490060,7,1,"C",4,"MI","SR","Distribuzione",0.201754385964912,0.0069284064665127,0.0106382978723404,0.0833333333333333,433,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-03-17",7207488640,4,2,"L",2,"BG","SR","Costruzioni e materiali per costruzioni",0.239669421487603,0.075187969924812,0.339622641509434,0.140495867768595,133,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-04-26",6933024270,6,2,"F",9,"FR","SR","Trasporti",0.565150583896742,0.0397389581633842,0.0669905395039632,0.539643515673018,9086,"TRUE","Lazio","Centro",2,1498,0
"2021-12-01",4106899400,6,1,"I",26,"MI","CL","Servizi",1.40759013282732,0.00098015192354815,0.173940149625935,0.333206831119545,4081,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-10-21",6882933280,6,2,"C",5,"CL","SU","Metallurgia e prodotti in metallo",1.06409495548961,0.026507054296708,0.0380507343124166,0.500890207715133,2339,"TRUE","Sicilia","Isole",2,472,1
"2020-11-12",269182890,8,1,"E",7,"RM","SR","Servizi",0.285714285714286,0.018815331010453,0.00795053003533569,0.204782342121398,1435,"TRUE","Lazio","Centro",2,1498,0
"2021-06-23",3745252320,7,1,"A",18,"PZ","SR","Costruzioni e materiali per costruzioni",0.150200458190149,0.269927536231884,0.00117370892018779,0.578035509736541,2731,"TRUE","Basilicata","Sud",2,222,1
"2021-08-26",9039856570,9,2,"F",4,"MO","SR","Metallurgia e prodotti in metallo",1.29577464788732,0.050314465408805,0.285714285714286,0.0422535211267606,159,"FALSE","Emilia-Romagna","Nord-est",2,1498,0
"2022-03-29",4683751040,5,1,"G",28,"PR","SR","Trasporti",0.135473340587595,-0.27443315089914,0.0170854271356784,0.728327892636924,2567,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2022-02-17",245865510,6,2,"E",7,"MB","SR","Metallurgia e prodotti in metallo",0.837696335078534,0.043010752688172,0.266666666666667,0.319371727748691,257,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2020-11-16",2279795850,8,2,"E",2,"VE","SR","Distribuzione",0.188533627342889,0.0605633802816901,0.0424107142857143,0.0937155457552371,710,"TRUE","Veneto","Nord-est",1,902,1
"2022-03-15",8678470010,6,1,"F",24,"VI","SR","Costruzioni e materiali per costruzioni",0.217948717948718,-0.168539325842697,0.0045045045045045,0.188034188034188,185,"TRUE","Veneto","Nord-est",2,185,1
"2021-09-09",9119374610,7,2,"G",2,"TE","SR","Mezzi di trasporto",0.294117647058824,0.0365296803652968,0.0882352941176471,0.0955882352941176,221,"TRUE","Abruzzo","Sud",1,1498,0
"2021-12-13",4713204410,6,1,"E",41,"AR","SR","Altri beni di consumo",0.0830527497194164,-0.106508875739645,0.201388888888889,0.556677890011223,172,"TRUE","Toscana","Centro",1,1498,0
"2020-12-17",5594777470,4,1,"M",8,"MI","SR","Servizi",0.522901969042856,0.0639547854540046,0.200706713780919,0.261135095293251,13447,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-09-27",3214433140,7,3,"H",3,"BR","RS","Costruzioni e materiali per costruzioni",0.857638888888889,0.0367775831873905,0.00353356890459364,0.163194444444444,573,"FALSE","Puglia","Sud",1,690,1
"2021-08-24",1334427290,9,3,"I",6,"VT","SR","Distribuzione",0.297297297297297,0.0132013201320132,0.00921658986175115,0,303,"TRUE","Lazio","Centro",2,1498,0
"2021-03-03",5480842010,5,1,"F",15,"MI","SR","Editoria e stampa",0.451559934318555,0.210045662100457,0.0306513409961686,0.656814449917898,657,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-03-30",2579764300,7,1,"E",7,"TV","SR","Costruzioni e materiali per costruzioni",0.258771929824561,0.00286532951289398,0.0331491712707182,0.603070175438597,349,"TRUE","Veneto","Nord-est",2,1498,0
"2021-05-07",5528540,8,2,"E",6,"PO","RS","Sistema moda",0.292307692307692,0.032258064516129,0.707692307692308,0.353846153846154,155,"FALSE","Toscana","Centro",2,1498,0
"2022-04-05",6281535200,6,2,"I",8,"CE","SR","Trasporti",0.369575361642557,0.0683870967741936,0.0871718672610203,0.579094727018199,2511,"TRUE","Campania","Sud",2,1498,0
"2021-06-23",3816414630,5,2,"D",9,"FG","SC","Trasporti",0.371951219512195,0.0116822429906542,0.163328197226502,0.247560975609756,856,"TRUE","Puglia","Sud",2,1498,0
"2021-09-29",2324535010,6,2,"E",2,"UD","SR","Servizi",0.507042253521127,0.0837696335078534,0.555555555555556,0.197183098591549,191,"FALSE","Friuli-Venezia Giulia","Nord-est",1,1498,0
"2021-12-17",3894793540,7,1,"F",19,"BG","SR","Metallurgia e prodotti in metallo",-0.0203969128996692,-1.44897959183673,0,0.800992282249173,55,"TRUE","Lombardia","Nord-ovest",1,285,1
"2021-04-22",1021776550,6,2,"C",2,"RM","SR","Largo consumo / attività ricreativo-culturali",0.0538277511961723,0.325581395348837,0.0099009900990099,0.960526315789474,43,"TRUE","Lazio","Centro",2,656,1
"2021-01-15",3904639940,8,3,"E",3,"KR","RS","Chimica di base e intermedi",0.376623376623377,0.0222222222222222,0.392156862745098,0.051948051948052,364,"TRUE","Calabria","Sud",3,1498,0
"2020-09-23",816306380,4,2,"D",6,"FI","SR","Distribuzione",0.52212389380531,0.0126182965299685,0.382165605095541,0.194690265486726,951,"TRUE","Toscana","Centro",1,1498,0
"2021-05-04",2573309960,8,1,"F",6,"BO","SR","Costruzioni e materiali per costruzioni",0.656886715566422,0.00277623542476402,0.152416356877323,0.538712306438468,1801,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2022-04-14",9035097880,4,2,"G",4,"RM","SR","Servizi",0.942148760330578,0.00840336134453781,0.752808988764045,0.884297520661157,241,"FALSE","Lazio","Centro",2,1498,0
"2021-09-24",4074623290,8,3,"I",12,"BA","SR","Costruzioni e materiali per costruzioni",0.120541760722348,0.0121951219512195,0.0711175616835994,0.162979683972912,476,"TRUE","Puglia","Sud",3,1498,0
"2021-03-05",5900271970,7,2,"D",15,"VI","SU","Servizi",0.37344398340249,0.00921658986175115,0.056379821958457,0.24896265560166,868,"TRUE","Veneto","Nord-est",3,1498,0
"2022-01-11",8162718280,8,2,"M",11,"PI","SR","Servizi",0.203358208955224,0.0253164556962025,0.0830235439900867,0.294776119402985,1264,"TRUE","Toscana","Centro",2,1498,0
"2021-11-18",640063430,9,3,"E",3,"VT","RS","Servizi",0.842857142857143,0.0258620689655172,0.459459459459459,0,232,"TRUE","Lazio","Centro",2,1498,0
"2021-09-07",9624927820,9,3,"D",3,"CE","SR","Distribuzione",0.40506329113924,0.160919540229885,0.0895522388059701,0.518987341772152,174,"FALSE","Campania","Sud",2,1498,0
"2022-04-26",1012739120,9,3,"C",3,"CE","RS","Alimentare",0.497297297297297,0.0443037974683544,0.0674157303370786,0.2,192,"TRUE","Campania","Sud",3,7,1
"2021-04-16",8937185350,7,3,"C",11,"ME","SU","Servizi",0.0882778581765557,0.0886699507389163,0.00289017341040462,0.693198263386397,203,"TRUE","Sicilia","Isole",2,382,1
"2020-03-24",5480322880,7,2,"N",0,"MI","SR","Distribuzione",0.561643835616438,0.228915662650602,0.208333333333333,0.424657534246575,166,"TRUE","Lombardia","Nord-ovest",3,1498,0
"2020-09-07",7179382360,6,1,"D",18,"TV","SR","Costruzioni e materiali per costruzioni",0.272319356336067,0.0274725274725275,0.000229410415232852,0.299241838155655,6734,"TRUE","Veneto","Nord-est",2,1498,0
"2021-02-15",1112183430,7,2,"H",6,"RM","RS","Servizi",0.0456692913385827,0.00813008130081301,0.0074487895716946,0.078740157480315,615,"TRUE","Lazio","Centro",2,1498,0
"2021-06-01",2000804100,10,3,"A",10,"RM","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Lazio","Centro",2,1498,0
"2021-06-01",4524969930,7,1,"E",3,"FG","RS","Servizi",1.75,-0.295081967213115,0.583333333333333,0,61,"FALSE","Puglia","Sud",2,1498,0
"2021-11-05",2026797610,6,1,"D",30,"BT","SR","Sistema moda",0.158152340165188,-0.00564971751412429,0.0666456096020215,0.576934842459468,1563,"TRUE","Puglia","Sud",1,1498,0
"2021-03-02",1888302930,10,3,"C",2,"RM","RS","Costruzioni e materiali per costruzioni",0.457290586725803,0.0688915656160738,0,0.369088503259972,584,"FALSE","Lazio","Centro",2,1498,0
"2021-06-15",3045814210,6,1,"H",6,"SA","SC","Costruzioni e materiali per costruzioni",0.0421564653425213,0.0284327323162275,0.00186654223051797,0.178759627077422,1655,"FALSE","Campania","Sud",2,1498,0
"2022-01-31",8701605010,7,3,"I",2,"CE","RS","Costruzioni e materiali per costruzioni",1.48466257668712,0.141233766233766,0.447852760736196,0.717791411042945,625,"TRUE","Campania","Sud",2,323,1
"2022-05-12",4181885390,6,2,"E",2,"BS","SR","Distribuzione",0.175792507204611,0,0.22972972972973,0.426512968299712,671,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-02-09",9303408610,6,1,"I",6,"GO","SR","Servizi",0.3828125,0.106145251396648,0,0.4296875,358,"TRUE","Friuli-Venezia Giulia","Nord-est",2,1498,0
"2021-06-21",4760725400,7,3,"E",4,"SA","SR","Trasporti",0.598006644518272,0.0580110497237569,0.516339869281046,0.149501661129568,376,"TRUE","Campania","Sud",2,1498,0
"2021-11-16",7657627690,6,1,"F",17,"MI","SR","Servizi",0.48062015503876,0,0.0105263157894737,0.170542635658915,256,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-03-09",6822140320,7,3,"G",6,"BA","SR","Trasporti",1.67620286085826,0.0112422709387296,0.024390243902439,0.399219765929779,1779,"FALSE","Puglia","Sud",2,1498,0
"2021-03-22",3739015260,4,1,"D",15,"AG","SR","Servizi",0.0226739640344019,0.00598802395209581,0,0.734167318217357,350,"TRUE","Sicilia","Isole",2,1498,0
"2022-02-16",6530493910,6,2,"D",3,"FC","SR","Servizi",0.505050505050505,0.0724907063197026,0.140625,0.515151515151515,538,"TRUE","Emilia-Romagna","Nord-est",3,1498,0
"2021-12-20",1139896650,7,1,"D",2,"MI","SR","Mezzi di trasporto",0.160337552742616,0.127906976744186,0.00574712643678161,0.105485232067511,172,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2021-07-12",8605859550,6,1,"N",13,"BA","SR","Costruzioni e materiali per costruzioni",0.75,0.0228310502283105,0.0425055928411633,0.683333333333333,876,"TRUE","Puglia","Sud",2,1498,0
"2020-10-13",7265657890,7,1,"N",17,"SI","SR","Metallurgia e prodotti in metallo",0.317420435510888,0.015450643776824,0.0019723865877712,0.243718592964824,1113,"TRUE","Toscana","Centro",1,1498,0
"2021-04-22",4836220560,8,2,"C",17,"PZ","SR","Distribuzione",0.0501981505944518,0.0152905198776758,0.0211640211640212,0.482166446499339,327,"TRUE","Basilicata","Sud",2,1498,0
"2021-09-20",1988368140,9,2,"E",6,"PO","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Toscana","Centro",2,686,1
"2021-10-25",7730805720,8,2,"E",7,"LT","SR","Distribuzione",0.246808510638298,0.0503000857387825,0.00749625187406297,0.618844984802432,3499,"TRUE","Lazio","Centro",1,468,1
"2021-08-13",7133680,3,2,"H",12,"LU","SU","Costruzioni e materiali per costruzioni",0.472623966942149,0.0809982983550766,0.0361842105263158,0.916322314049587,8815,"FALSE","Toscana","Centro",2,448,1
"2022-01-12",3415164380,6,1,"H",42,"BO","SR","Meccanica",0.157599029911075,0.00857476939067169,0.0279424216765453,0.802950687146322,7738,"TRUE","Emilia-Romagna","Nord-est",2,377,1
"2021-04-20",1421331540,5,1,"N",23,"FG","SR","Trasporti",0.00991080277502478,0.00513163766175814,0.0356460852959898,0.318136769078295,4502,"TRUE","Puglia","Sud",2,1498,0
"2021-05-10",9797153980,4,1,"H",5,"MC","SR","Trasporti",0.314068441064639,0.017948096046568,0.147397943284512,0.255703422053232,8246,"TRUE","Marche","Centro",2,1498,0
"2020-12-23",9688823500,6,2,"H",3,"MI","RS","Costruzioni e materiali per costruzioni",1.29508196721311,0.0843373493975904,0.404040404040404,0.327868852459016,498,"FALSE","Lombardia","Nord-ovest",1,463,1
"2021-02-05",683851790,4,1,"I",41,"AL","SR","Altri beni di consumo",0.0891332000726876,0.00336172120125504,0.00734157650695518,0.516445575140832,4656,"TRUE","Piemonte","Nord-ovest",2,1498,0
"2021-04-13",3363312060,6,2,"D",6,"VE","SR","Distribuzione",0.152892561983471,0.0585009140767824,0.0907172995780591,0.256198347107438,547,"TRUE","Veneto","Nord-est",3,1498,0
"2021-09-14",4392906460,8,2,"L",4,"FI","SR","Distribuzione",0.525520833333333,0.146483078964831,0.150268336314848,0.643229166666667,6028,"TRUE","Toscana","Centro",2,265,1
"2021-03-17",4658210030,5,1,"I",19,"MI","SR","Chimica di base e intermedi",0.229703915950334,0.043520782396088,0.00255591054313099,0.389207258834766,2045,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2020-09-17",5648589970,6,2,"I",12,"MI","SR","Costruzioni e materiali per costruzioni",0.156293222683264,0.0215605749486653,0.634146341463415,0.800829875518672,999,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2020-09-30",3089465590,8,2,"H",3,"MI","SR","Distribuzione",0.0792057117358322,0.113949716139497,0.011277330264672,0.0751896474788041,2466,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-05-06",8558431740,6,2,"I",2,"BA","SR","Costruzioni e materiali per costruzioni",0.326797385620915,-0.16597510373444,0.224806201550388,0.261437908496732,241,"TRUE","Puglia","Sud",2,1498,0
"2022-05-11",1392769210,3,1,"E",13,"MO","SU","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-07-05",6976750160,6,3,"O",9,"SS","SU","Servizi",0.591216216216216,0.346456692913386,0.186131386861314,0.577702702702703,254,"TRUE","Sardegna","Isole",2,1498,0
"2021-10-15",7546889250,9,2,"D",12,"AQ","SR","Distribuzione",0.0852575488454707,0.00963855421686747,0.0183823529411765,0.0497335701598579,415,"TRUE","Abruzzo","Sud",2,1498,0
"2021-10-31",1501144330,6,1,"C",16,"GR","SR","Costruzioni e materiali per costruzioni",0.197993605997134,0.0447616743285749,0.00266728516757509,0.451438650644912,4146,"TRUE","Toscana","Centro",1,461,1
"2020-08-01",5772801450,8,2,"E",4,"PZ","SC","Servizi",1.772,-0.0411214953271028,0.114583333333333,0,1070,"FALSE","Basilicata","Sud",2,1498,0
"2021-07-05",4056888450,7,1,"N",24,"RE","SR","Distribuzione",-1.24452296819788,0.0154248920965117,0.00156372165754496,0.183038869257951,14133,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2021-06-25",1215664900,10,2,"E",3,"MB","RS","Costruzioni e materiali per costruzioni",0.457290586725803,0.0688915656160738,0,0.369088503259972,584,"FALSE","Lombardia","Nord-ovest",2,1498,0
"2021-07-15",7867793730,8,2,"E",2,"RN","SR","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"FALSE","Emilia-Romagna","Nord-est",2,1498,0
"2022-05-10",2653135630,9,2,"D",9,"RA","SU","Meccanica",0.0434782608695652,-0.490909090909091,0.00625,0,114,"TRUE","Emilia-Romagna","Nord-est",2,1498,0
"2022-05-18",9130503560,6,3,"I",2,"BA","RS","Distribuzione",0.924686192468619,0.225181598062954,0.112535612535613,0.297071129707113,1239,"TRUE","Puglia","Sud",2,1498,0
"2021-11-23",1574171150,6,2,"F",3,"VA","RS","Trasporti",0.421597633136095,0.00665188470066519,0.335329341317365,0.0443786982248521,1353,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2022-03-24",4201653670,7,3,"C",6,"CH","RS","Holding, finanziarie ed altro",0.125,0,0.3125,0.25,142,"TRUE","Abruzzo","Sud",3,1498,0
"2020-08-19",1750807950,5,1,"F",31,"VR","SR","Alimentare",0.495659037095501,0.00248292985723153,0.0397456279809221,0.707971586424625,1611,"TRUE","Veneto","Nord-est",2,1498,0
"2021-03-04",4993082120,6,1,"G",6,"TV","SR","Distribuzione",0.185515320334262,0.00926879505664264,0.00295420974889217,0.388300835654596,1942,"TRUE","Veneto","Nord-est",2,1498,0
"2021-04-15",6592076180,4,1,"P",9,"LE","SC","Sistema moda",0.335125448028674,0.0119521912350598,0.122194513715711,0.60752688172043,753,"TRUE","Puglia","Sud",2,1498,0
"2020-12-31",3835860630,6,1,"E",17,"RN","SR","Sistema moda",0.202526799387443,0.00772626931567329,0.0104570100697134,0.427258805513017,1750,"TRUE","Emilia-Romagna","Nord-est",1,1498,0
"2022-07-14",8265254740,8,1,"H",13,"MC","SR","Distribuzione",0.147157190635452,0.0646672914714152,0.0136986301369863,0.439799331103679,1068,"TRUE","Marche","Centro",1,1498,0
"2022-05-18",3813392150,7,3,"E",3,"PI","SR","Costruzioni e materiali per costruzioni",0.357001972386588,0.173458725182863,0.336693548387097,0.41025641025641,991,"TRUE","Toscana","Centro",1,1498,0
"2021-07-23",3894548930,6,1,"L",14,"PD","SR","Servizi",0.207109737248841,0.00105820105820106,0.226744186046512,0.251416795466255,978,"TRUE","Veneto","Nord-est",2,1498,0
"2021-09-23",7815684520,8,1,"D",5,"CH","SR","Distribuzione",0.148760330578512,0.00944782699979005,0.0814508431434935,0.227530991735537,4811,"TRUE","Abruzzo","Sud",1,1498,0
"2022-03-16",7116503150,5,2,"F",3,"BG","SR","Servizi",0.446153846153846,0.114285714285714,0.504672897196262,0.830769230769231,178,"FALSE","Lombardia","Nord-ovest",2,1498,0
"2020-12-18",2493059030,4,1,"I",12,"PZ","SR","Servizi",0.285631180919139,0.0188679245283019,0.013986013986014,0.588714368819081,1060,"TRUE","Basilicata","Sud",1,1498,0
"2021-05-06",4259568310,7,2,"E",2,"TO","RS","Editoria e stampa",0.494505494505495,0.024390243902439,0.337209302325581,0.010989010989011,246,"TRUE","Piemonte","Nord-ovest",2,1498,0
"2021-05-14",2711456810,8,1,"D",6,"MN","SR","Altri beni di consumo",0.232827832292596,0.00960219478737997,0.00198708395429707,0.619982158786798,1469,"TRUE","Lombardia","Nord-ovest",2,1498,0
"2022-02-11",4585835500,6,3,"G",3,"PA","SR","Servizi",0.569721115537849,-0.00472813238770686,0.138121546961326,0.151394422310757,423,"TRUE","Sicilia","Isole",2,1498,0
"2020-09-25",3908898500,6,1,"C",18,"LC","SR","Distribuzione",0.356737320211961,0.0148395473938045,0.0681399631675875,0.292013626040878,5613,"TRUE","Lombardia","Nord-ovest",1,1498,0
"2021-12-14",3773373360,9,2,"E",1,"MI","SR","Meccanica",0.252252252252252,0.0833333333333333,0.0720720720720721,0.531531531531532,432,"TRUE","Lombardia","Nord-ovest",2,602,1
"2022-04-13",4998537380,5,1,"H",21,"AQ","SR","Sistema moda",0.0876565295169946,-0.107658157602664,0.0444654683065279,0.62850327966607,836,"TRUE","Abruzzo","Sud",2,1498,0
"2022-04-05",1489891450,5,1,"N",10,"SS","SR","Trasporti",0.631892697466468,0.0136239782016349,0.0682730923694779,0.369597615499255,2667,"TRUE","Sardegna","Isole",2,1498,0
"2021-07-13",6243561320,10,3,"A",12,"BS","SC","Servizi",0.464636707194417,0.0125934084914631,0,0.416001808268284,410,"TRUE","Lombardia","Nord-ovest",2,108,1
"2022-03-30",72242720,6,2,"G",5,"MI","SR","Servizi",0.106824925816024,-0.0283400809716599,0.373540856031128,0.620178041543027,494,"TRUE","Lombardia","Nord-ovest",2,1498,0
